Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2015","2015","kilotonnes","1944308.8046","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2016","2016","kilotonnes","1969141.1919","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2017","2017","kilotonnes","1989435.0602","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2018","2018","kilotonnes","2011714.9887","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2019","2019","kilotonnes","2036674.5541","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21111.01","Meat of cattle with the bone, fresh or chilled","2020","2020","kilotonnes","2055500.5777","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1961","1961","kilotonnes","623301.9847","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1962","1962","kilotonnes","621494.3753","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1963","1963","kilotonnes","621427.2428","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1964","1964","kilotonnes","615651.0211","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1965","1965","kilotonnes","616399.0074","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1966","1966","kilotonnes","629647.3933","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1967","1967","kilotonnes","629403.1037","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1968","1968","kilotonnes","633041.2941","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1969","1969","kilotonnes","632836.2748","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1970","1970","kilotonnes","623183.0911","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1971","1971","kilotonnes","625457.9416","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1972","1972","kilotonnes","631506.5112","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1973","1973","kilotonnes","631002.3881","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1974","1974","kilotonnes","638376.6745","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1975","1975","kilotonnes","645599.9188","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1976","1976","kilotonnes","650203.776","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1977","1977","kilotonnes","657095.0467","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1978","1978","kilotonnes","662488.4113","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1979","1979","kilotonnes","670958.934","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1980","1980","kilotonnes","678534.3128","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1981","1981","kilotonnes","682325.8538","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1982","1982","kilotonnes","686171.7664","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1983","1983","kilotonnes","691722.7049","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1984","1984","kilotonnes","691798.0552","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1985","1985","kilotonnes","690587.6877","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1986","1986","kilotonnes","694133.9842","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1987","1987","kilotonnes","687405.1804","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1988","1988","kilotonnes","682777.4966","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1989","1989","kilotonnes","684265.6597","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1990","1990","kilotonnes","683438.942","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1991","1991","kilotonnes","676435.0298","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1992","1992","kilotonnes","658448.361","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1993","1993","kilotonnes","651082.4145","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1994","1994","kilotonnes","654816.6242","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1995","1995","kilotonnes","650628.9836","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1996","1996","kilotonnes","640063.9403","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1997","1997","kilotonnes","634455.7935","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1998","1998","kilotonnes","629118.437","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","1999","1999","kilotonnes","627191.0724","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2000","2000","kilotonnes","622937.8342","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2001","2001","kilotonnes","626104.4594","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2002","2002","kilotonnes","629802.1525","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2003","2003","kilotonnes","641619.4761","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2004","2004","kilotonnes","646991.1909","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2005","2005","kilotonnes","650074.0582","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2006","2006","kilotonnes","658450.2953","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2007","2007","kilotonnes","669595.692","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2008","2008","kilotonnes","676694.2606","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2009","2009","kilotonnes","689061.8311","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2010","2010","kilotonnes","693088.704","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2011","2011","kilotonnes","697029.8915","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2012","2012","kilotonnes","707440.1831","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2013","2013","kilotonnes","708533.8985","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2014","2014","kilotonnes","716163.963","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2015","2015","kilotonnes","709992.74","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2016","2016","kilotonnes","713529.8508","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2017","2017","kilotonnes","702229.1652","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2018","2018","kilotonnes","702237.9187","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2019","2019","kilotonnes","697368.986","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02211","Raw milk of cattle","2020","2020","kilotonnes","696053.729","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1961","1961","kilotonnes","64563.5683","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1962","1962","kilotonnes","68239.1041","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1963","1963","kilotonnes","69877.1759","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1964","1964","kilotonnes","69341.4446","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1965","1965","kilotonnes","68863.8535","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1966","1966","kilotonnes","69370.2176","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1967","1967","kilotonnes","69599.3479","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1968","1968","kilotonnes","70783.3651","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1969","1969","kilotonnes","70878.049","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1970","1970","kilotonnes","70814.4696","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1971","1971","kilotonnes","71692.9826","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1972","1972","kilotonnes","72565.1327","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1973","1973","kilotonnes","72484.0003","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1974","1974","kilotonnes","74184.7625","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1975","1975","kilotonnes","76187.8825","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1976","1976","kilotonnes","78122.5559","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1977","1977","kilotonnes","78780.33","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1978","1978","kilotonnes","82024.9859","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1979","1979","kilotonnes","85309.341","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1980","1980","kilotonnes","87382.844","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1981","1981","kilotonnes","89142.2349","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1982","1982","kilotonnes","90625.2004","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1983","1983","kilotonnes","92622.2581","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1984","1984","kilotonnes","90723.8315","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1985","1985","kilotonnes","90581.9894","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1986","1986","kilotonnes","93024.2536","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1987","1987","kilotonnes","97982.5039","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1988","1988","kilotonnes","102739.3979","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1989","1989","kilotonnes","108701.0196","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1990","1990","kilotonnes","109543.8792","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1991","1991","kilotonnes","110890.9352","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1992","1992","kilotonnes","112631.0929","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1993","1993","kilotonnes","113331.511","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1994","1994","kilotonnes","118498.3605","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1995","1995","kilotonnes","124719.6605","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1996","1996","kilotonnes","132689.2966","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1997","1997","kilotonnes","129017.7873","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1998","1998","kilotonnes","133640.697","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","1999","1999","kilotonnes","136072.8707","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2000","2000","kilotonnes","140867.2869","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2001","2001","kilotonnes","144090.4303","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2002","2002","kilotonnes","145781.8878","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2003","2003","kilotonnes","148605.0567","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2004","2004","kilotonnes","154131.6703","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2005","2005","kilotonnes","158566.5828","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2006","2006","kilotonnes","158592.3793","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2007","2007","kilotonnes","164239.3425","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2008","2008","kilotonnes","169155.2851","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2009","2009","kilotonnes","170570.1997","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2010","2010","kilotonnes","164490.1444","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2011","2011","kilotonnes","165741.3136","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2012","2012","kilotonnes","172315.4472","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2013","2013","kilotonnes","180996.9729","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2014","2014","kilotonnes","184984.386","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2015","2015","kilotonnes","188552.0248","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2016","2016","kilotonnes","193223.3423","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2017","2017","kilotonnes","196374.3434","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2018","2018","kilotonnes","200040.7383","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2019","2019","kilotonnes","208717.0775","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","21116","Meat of goat, fresh or chilled","2020","2020","kilotonnes","213392.2794","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1961","1961","kilotonnes","17506.5169","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1962","1962","kilotonnes","17304.3223","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1963","1963","kilotonnes","17097.6297","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1964","1964","kilotonnes","17241.3938","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1965","1965","kilotonnes","17509.9943","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1966","1966","kilotonnes","17306.4691","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1967","1967","kilotonnes","17502.4754","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1968","1968","kilotonnes","17857.167","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1969","1969","kilotonnes","17960.8701","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1970","1970","kilotonnes","18012.7756","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1971","1971","kilotonnes","18092.0806","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1972","1972","kilotonnes","17995.1895","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1973","1973","kilotonnes","18123.0261","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1974","1974","kilotonnes","18591.5187","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1975","1975","kilotonnes","19246.0387","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1976","1976","kilotonnes","19826.7245","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1977","1977","kilotonnes","20636.8734","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1978","1978","kilotonnes","21319.0161","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1979","1979","kilotonnes","21738.9346","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1980","1980","kilotonnes","21887.4666","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1981","1981","kilotonnes","22443.8916","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1982","1982","kilotonnes","22749.7739","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1983","1983","kilotonnes","23063.7471","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1984","1984","kilotonnes","23229.1763","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1985","1985","kilotonnes","23902.5666","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1986","1986","kilotonnes","24682.4451","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1987","1987","kilotonnes","25049.7089","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1988","1988","kilotonnes","25726.5819","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1989","1989","kilotonnes","26400.882","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1990","1990","kilotonnes","29213.2546","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1991","1991","kilotonnes","30604.5663","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1992","1992","kilotonnes","30828.0785","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1993","1993","kilotonnes","31948.2481","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1994","1994","kilotonnes","33814.1224","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1995","1995","kilotonnes","35048.174","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1996","1996","kilotonnes","34423.0065","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1997","1997","kilotonnes","35610.5477","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1998","1998","kilotonnes","36120.2688","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","1999","1999","kilotonnes","38061.9516","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2000","2000","kilotonnes","37715.8831","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2001","2001","kilotonnes","37506.2549","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2002","2002","kilotonnes","38733.6565","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2003","2003","kilotonnes","39718.6715","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2004","2004","kilotonnes","40106.5196","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2005","2005","kilotonnes","41690.2279","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2006","2006","kilotonnes","41982.0601","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2007","2007","kilotonnes","43041.4035","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2008","2008","kilotonnes","43171.6945","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2009","2009","kilotonnes","44700.0666","E","Estimated value"
"EI","Emissions intensities","001","World","723113","Emissions (CO2eq) (AR5)","02292","Raw milk of goats","2010","2010","kilotonnes","51610.8056","E","Estimated value"
