Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1967","1967","kg CO2eq/kg product","1.7972","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1968","1968","kg CO2eq/kg product","1.7705","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1969","1969","kg CO2eq/kg product","1.7663","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1970","1970","kg CO2eq/kg product","1.7345","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1971","1971","kg CO2eq/kg product","1.7312","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1972","1972","kg CO2eq/kg product","1.7018","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1973","1973","kg CO2eq/kg product","1.6715","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1974","1974","kg CO2eq/kg product","1.66","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1975","1975","kg CO2eq/kg product","1.6651","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1976","1976","kg CO2eq/kg product","1.6464","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1977","1977","kg CO2eq/kg product","1.6176","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1978","1978","kg CO2eq/kg product","1.6092","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1979","1979","kg CO2eq/kg product","1.6087","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1980","1980","kg CO2eq/kg product","1.6066","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1981","1981","kg CO2eq/kg product","1.6093","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1982","1982","kg CO2eq/kg product","1.5792","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1983","1983","kg CO2eq/kg product","1.538","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1984","1984","kg CO2eq/kg product","1.5265","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1985","1985","kg CO2eq/kg product","1.5052","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1986","1986","kg CO2eq/kg product","1.4874","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1987","1987","kg CO2eq/kg product","1.4758","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1988","1988","kg CO2eq/kg product","1.4485","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1989","1989","kg CO2eq/kg product","1.4352","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1990","1990","kg CO2eq/kg product","1.4282","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1991","1991","kg CO2eq/kg product","1.4435","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1992","1992","kg CO2eq/kg product","1.4341","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1993","1993","kg CO2eq/kg product","1.4193","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1994","1994","kg CO2eq/kg product","1.4228","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1995","1995","kg CO2eq/kg product","1.4057","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1996","1996","kg CO2eq/kg product","1.3717","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1997","1997","kg CO2eq/kg product","1.3557","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1998","1998","kg CO2eq/kg product","1.3273","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","1999","1999","kg CO2eq/kg product","1.2995","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2000","2000","kg CO2eq/kg product","1.273","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2001","2001","kg CO2eq/kg product","1.2617","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2002","2002","kg CO2eq/kg product","1.2374","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2003","2003","kg CO2eq/kg product","1.2388","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2004","2004","kg CO2eq/kg product","1.2279","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2005","2005","kg CO2eq/kg product","1.1939","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2006","2006","kg CO2eq/kg product","1.1741","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2007","2007","kg CO2eq/kg product","1.1682","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2008","2008","kg CO2eq/kg product","1.1551","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2009","2009","kg CO2eq/kg product","1.1679","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2010","2010","kg CO2eq/kg product","1.1527","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2011","2011","kg CO2eq/kg product","1.1324","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2012","2012","kg CO2eq/kg product","1.123","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2013","2013","kg CO2eq/kg product","1.1098","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2014","2014","kg CO2eq/kg product","1.0863","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2015","2015","kg CO2eq/kg product","1.0672","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2016","2016","kg CO2eq/kg product","1.0654","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2017","2017","kg CO2eq/kg product","1.0278","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2018","2018","kg CO2eq/kg product","1.0029","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2019","2019","kg CO2eq/kg product","0.9846","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02211","Raw milk of cattle","2020","2020","kg CO2eq/kg product","0.9694","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1961","1961","kg CO2eq/kg product","58.5937","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1962","1962","kg CO2eq/kg product","60.5421","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1963","1963","kg CO2eq/kg product","62.0979","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1964","1964","kg CO2eq/kg product","60.7374","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1965","1965","kg CO2eq/kg product","58.7254","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1966","1966","kg CO2eq/kg product","57.4498","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1967","1967","kg CO2eq/kg product","56.929","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1968","1968","kg CO2eq/kg product","56.8824","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1969","1969","kg CO2eq/kg product","55.5872","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1970","1970","kg CO2eq/kg product","54.7047","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1971","1971","kg CO2eq/kg product","54.0085","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1972","1972","kg CO2eq/kg product","53.4448","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1973","1973","kg CO2eq/kg product","52.3798","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1974","1974","kg CO2eq/kg product","52.2998","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1975","1975","kg CO2eq/kg product","51.3269","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1976","1976","kg CO2eq/kg product","51.9406","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1977","1977","kg CO2eq/kg product","50.8993","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1978","1978","kg CO2eq/kg product","50.3817","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1979","1979","kg CO2eq/kg product","51.4562","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1980","1980","kg CO2eq/kg product","51.5792","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1981","1981","kg CO2eq/kg product","50.8044","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1982","1982","kg CO2eq/kg product","49.6775","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1983","1983","kg CO2eq/kg product","48.4381","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1984","1984","kg CO2eq/kg product","46.0514","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1985","1985","kg CO2eq/kg product","44.6598","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1986","1986","kg CO2eq/kg product","44.0342","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1987","1987","kg CO2eq/kg product","42.6304","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1988","1988","kg CO2eq/kg product","42.7719","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1989","1989","kg CO2eq/kg product","42.7018","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1990","1990","kg CO2eq/kg product","41.0792","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1991","1991","kg CO2eq/kg product","41.5297","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1992","1992","kg CO2eq/kg product","40.5152","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1993","1993","kg CO2eq/kg product","39.3276","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1994","1994","kg CO2eq/kg product","39.5916","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1995","1995","kg CO2eq/kg product","38.408","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1996","1996","kg CO2eq/kg product","42.7633","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1997","1997","kg CO2eq/kg product","39.0487","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1998","1998","kg CO2eq/kg product","37.8268","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","1999","1999","kg CO2eq/kg product","36.7548","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2000","2000","kg CO2eq/kg product","36.9841","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2001","2001","kg CO2eq/kg product","37.0458","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2002","2002","kg CO2eq/kg product","36.2625","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2003","2003","kg CO2eq/kg product","35.2851","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2004","2004","kg CO2eq/kg product","34.913","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2005","2005","kg CO2eq/kg product","34.4944","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2006","2006","kg CO2eq/kg product","34.2516","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2007","2007","kg CO2eq/kg product","34.079","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2008","2008","kg CO2eq/kg product","34.6278","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2009","2009","kg CO2eq/kg product","34.0261","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2010","2010","kg CO2eq/kg product","32.24","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2011","2011","kg CO2eq/kg product","32.7332","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2012","2012","kg CO2eq/kg product","33.6382","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2013","2013","kg CO2eq/kg product","34.5448","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2014","2014","kg CO2eq/kg product","34.4909","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2015","2015","kg CO2eq/kg product","34.2843","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2016","2016","kg CO2eq/kg product","34.3853","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2017","2017","kg CO2eq/kg product","33.5988","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2018","2018","kg CO2eq/kg product","33.8705","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2019","2019","kg CO2eq/kg product","34.3633","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21116","Meat of goat, fresh or chilled","2020","2020","kg CO2eq/kg product","34.7423","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1961","1961","kg CO2eq/kg product","2.5115","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1962","1962","kg CO2eq/kg product","2.5673","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1963","1963","kg CO2eq/kg product","2.5224","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1964","1964","kg CO2eq/kg product","2.546","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1965","1965","kg CO2eq/kg product","2.6056","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1966","1966","kg CO2eq/kg product","2.5837","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1967","1967","kg CO2eq/kg product","2.6463","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1968","1968","kg CO2eq/kg product","2.7181","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1969","1969","kg CO2eq/kg product","2.751","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1970","1970","kg CO2eq/kg product","2.7772","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1971","1971","kg CO2eq/kg product","2.8124","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1972","1972","kg CO2eq/kg product","2.8004","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1973","1973","kg CO2eq/kg product","2.8023","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1974","1974","kg CO2eq/kg product","2.8218","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1975","1975","kg CO2eq/kg product","2.8628","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1976","1976","kg CO2eq/kg product","2.8484","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1977","1977","kg CO2eq/kg product","2.8277","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1978","1978","kg CO2eq/kg product","2.8575","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1979","1979","kg CO2eq/kg product","2.8404","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1980","1980","kg CO2eq/kg product","2.8286","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1981","1981","kg CO2eq/kg product","2.8114","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1982","1982","kg CO2eq/kg product","2.8001","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1983","1983","kg CO2eq/kg product","2.7835","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1984","1984","kg CO2eq/kg product","2.8108","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1985","1985","kg CO2eq/kg product","2.8422","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1986","1986","kg CO2eq/kg product","2.9034","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1987","1987","kg CO2eq/kg product","2.9125","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1988","1988","kg CO2eq/kg product","2.9141","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1989","1989","kg CO2eq/kg product","2.95","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1990","1990","kg CO2eq/kg product","2.8724","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1991","1991","kg CO2eq/kg product","2.8885","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1992","1992","kg CO2eq/kg product","2.7495","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1993","1993","kg CO2eq/kg product","2.7115","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1994","1994","kg CO2eq/kg product","2.7525","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1995","1995","kg CO2eq/kg product","2.7865","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1996","1996","kg CO2eq/kg product","2.7386","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1997","1997","kg CO2eq/kg product","2.7645","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1998","1998","kg CO2eq/kg product","2.7281","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","1999","1999","kg CO2eq/kg product","2.8452","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2000","2000","kg CO2eq/kg product","2.7891","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2001","2001","kg CO2eq/kg product","2.7099","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2002","2002","kg CO2eq/kg product","2.7067","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2003","2003","kg CO2eq/kg product","2.6746","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2004","2004","kg CO2eq/kg product","2.6512","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2005","2005","kg CO2eq/kg product","2.6573","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2006","2006","kg CO2eq/kg product","2.6396","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2007","2007","kg CO2eq/kg product","2.5479","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2008","2008","kg CO2eq/kg product","2.5327","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2009","2009","kg CO2eq/kg product","2.5662","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2010","2010","kg CO2eq/kg product","2.9432","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2011","2011","kg CO2eq/kg product","2.9708","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2012","2012","kg CO2eq/kg product","2.8169","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2013","2013","kg CO2eq/kg product","2.5695","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2014","2014","kg CO2eq/kg product","2.5234","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2015","2015","kg CO2eq/kg product","2.5571","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2016","2016","kg CO2eq/kg product","2.5256","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2017","2017","kg CO2eq/kg product","2.471","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2018","2018","kg CO2eq/kg product","2.5012","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2019","2019","kg CO2eq/kg product","2.6107","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","02292","Raw milk of goats","2020","2020","kg CO2eq/kg product","2.5271","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1961","1961","kg CO2eq/kg product","126.3891","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1962","1962","kg CO2eq/kg product","123.8241","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1963","1963","kg CO2eq/kg product","122.4963","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1964","1964","kg CO2eq/kg product","124.1393","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1965","1965","kg CO2eq/kg product","123.1138","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1966","1966","kg CO2eq/kg product","128.7759","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1967","1967","kg CO2eq/kg product","130.0513","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1968","1968","kg CO2eq/kg product","130.3463","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1969","1969","kg CO2eq/kg product","130.7018","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1970","1970","kg CO2eq/kg product","128.6481","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1971","1971","kg CO2eq/kg product","125.898","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1972","1972","kg CO2eq/kg product","124.9708","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1973","1973","kg CO2eq/kg product","121.2927","E","Estimated value"
"EI","Emissions intensities","001","World","71761","Emissions intensity","21112","Meat of buffalo, fresh or chilled","1974","1974","kg CO2eq/kg product","120.1303","E","Estimated value"
